day,frequency,concentration,type,sample,holder,location,repeat,track_id,reference_id,distance(um),Cov_Sum,a_(um),phi_(rad),c,d,G_abs,radius_(m),r2,rmse,inv.rmse,shift_(s),a_error,phi_error,c_error,d_error,x,y,phi_(deg),tan_phi
220302,0.05,0.45/2,GrowDex-Collagen,1,2,3,2.0,1,4.0,196.5160434662717,0.0004351723214537,0.1498038763502903,0.7162829724508659,-101.30691844778354,0.0018617814238614,55.40913309607405,1.1867388407389324e-05,0.4916983967648014,0.0607039256148159,21.34434706649995,2.074278846153846,0.0022803447796841,0.0170529186409868,0.0031909670474451,0.0001824918561761,21.10757021854649,164.45474071505626,41.03999125852003,0.903485964449
220302,0.05,0.45/2,GrowDex-Collagen,1,2,3,2.0,3,2.5,117.68083680434248,0.0074130399304825,0.0470110688805994,0.0495321659433149,79.1033046135232,0.0052634373852758,110.34229745014854,9.30952380952381e-06,-0.6848647391648607,0.1023041080482085,27.029955771461434,2.074278846153846,0.0039212971297747,0.0695935678639488,0.0053777300827404,0.0003075531452568,424.06139352596216,289.5007333302457,2.8379840586935785,0.0497367275725954
220302,0.05,0.45/2,GrowDex-Collagen,1,2,3,2.0,4,3.6666666666666665,182.93675727369612,0.0016097020498417,0.0997849382764532,0.2739560652152942,48.452120592503206,-0.0006616355188546,173.48690768027555,1.7258690176873656e-05,-0.3329003498876779,0.0824331062449754,20.71165912124547,2.074278846153846,0.003154210796626,0.0307595343884074,0.0043331858923433,0.0002478155145557,312.6384627125488,404.3347767299669,15.696526308847105,0.2851828468856562
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,1.0,0,3.4,190.5203653101586,0.0001409983792413,0.0651574002829984,0.3341716732865402,-60.18542926863263,-0.00014486794432,390.835601870276,2.0631511688232424e-05,0.8119221843703647,0.0205853769173296,51.13895738056932,1.939086538461541,0.000785709763607,0.0116641293774762,0.0010820923586207,6.188501484063589e-05,170.0746034559399,55.14749932607076,19.146626512143392,0.3482838218173864
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,1.0,1,1.5,168.29389818169386,9.107040361760685e-05,0.6866785966390301,0.4767679564196855,-113.26923144274816,-0.022191713090487,19.152933244413944,1.51739133199056e-05,0.948701372020628,0.1124846321990825,8.894394611307982,1.9390865384615408,0.0042753060395958,0.0060841963149612,0.0059128772093767,0.0003381582849821,76.8508802649442,134.17894204874412,27.31679170992514,0.5165155534568194
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,1.0,2,5.428571428571429,140.17836267391644,9.865450964426964e-05,0.09268870895511,0.4783333427603971,-34.64650539316008,0.0014651963454337,75.47241857955724,1.096606288270281e-05,0.8752217671224498,0.0231694602363785,44.590623816280605,1.9390865384615408,0.0008806122322459,0.0094420087453784,0.0012179278891283,6.965346846946449e-05,364.19552347833513,68.15218718032955,27.406481740555343,0.519821217312289
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,1.0,3,4.25,116.82203095397476,0.0005889548745938,0.0435326372481782,0.3556443592112592,47.32334136491773,-0.0024320365654334,360.85180565838994,1.646919518425351e-05,0.4803623158784534,0.0273049673541723,41.74407861501704,1.9390865384615408,0.0010414218699288,0.0230117728647317,0.0014353162668901,8.208594030707686e-05,461.8477215050628,167.7060287870028,20.376920790439755,0.3729177952700147
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,1.0,4,2.0,160.9825709216732,0.0012163669500108,0.0329749743571975,0.2261954304928365,-140.02869526237043,-0.0004111219379078,262.9409759308268,1.2321428571428572e-05,-0.8960349645807109,0.0309762314119371,32.28281667648681,1.9390865384615408,0.0011849090495973,0.0346532343157704,0.0016282953067715,9.312244219700156e-05,97.28780581696662,279.4761365920153,12.960043512384296,0.2301337669565071
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,1.0,5,4.4,103.34916128701347,0.0001668021131165,0.0766780625058944,0.3209752933322022,40.542442939625104,-0.0046733486274133,217.81131022109523,1.6996052129299305e-05,0.8215972737467915,0.0258013652779404,40.696132510244,1.939086538461541,0.0009851383615556,0.0124333513967925,0.0013562778684152,7.756572295394646e-05,176.37148560163058,331.4427032374301,18.390529635908784,0.3331578403085135
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,2.0,0,4.0,127.6727746993238,0.0001210832605133,0.0452734396985692,0.3202913817263244,119.39786383811226,0.0003984487433262,536.9566413702952,2.0631511688232424e-05,0.8149442680154513,0.0133430464277079,74.94540361662983,2.017740384615386,0.0005094035692044,0.0108948006930891,0.0007013894321886,4.011256047989753e-05,170.0553088918675,54.31411608111398,18.351344387331967,0.3317128174203647
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,2.0,1,5.0,149.44771233096742,5.432171959999358e-05,0.5165980607602714,0.388067701594932,-66.68874373426286,-0.0144584756461039,25.489708094001426,1.51739133199056e-05,0.9593634710117014,0.0749846553476104,13.62605823174184,2.017740384615386,0.0028576660132371,0.0053540645432537,0.0039416518398985,0.0002254236267947,76.79800021323952,132.95320947671914,22.234641466731848,0.4088017251704133
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,2.0,2,3.0,189.37189876103847,0.0005005359745813,0.0929736054780115,0.6018102859186305,52.25945922711373,-0.0047197684176138,81.40503306611127,1.0966062882702812e-05,0.4975124747224436,0.0534569820279386,28.603811247331112,2.017740384615386,0.0020255807275952,0.0201061441632299,0.0028100266594839,0.0001607058230039,364.2140400230949,66.66376205081167,34.481189450698885,0.7073944970919607
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,2.0,3,2.0,157.31620734357878,0.0045234756544335,0.0111104647248802,0.2866501418709558,124.82680347646227,-0.0020088074959932,1394.2258734442366,1.646919518425351e-05,-0.1638238047036864,0.0201916284999794,49.52547537218301,2.017740384615386,0.0007714590510369,0.0671263443822864,0.0010613945742692,6.070130961139669e-05,461.4591956230027,166.79928977523528,16.42384332603205,0.2947682525249235
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,2.0,5,2.0,174.86036681365874,0.0003272037406728,0.0431742977027596,0.4715544718192245,-161.20772869968732,-0.0095058161168752,382.1126686810275,1.6996052129299305e-05,0.941277645751584,0.0208213991803683,48.02751204841511,2.017740384615386,0.0007915145970842,0.0179086886450659,0.0010945038915898,6.259482976075268e-05,175.69192930804968,330.2333483380301,27.01808104576228,0.5099230152747556
220302,0.05,0.45/2,GrowDex-Collagen,1,2,4,2.0,6,3.5,145.53717370768396,0.0002727662492032,0.1873406799315711,-0.0078539816339744,99.79911118140146,0.0124063998153881,132.47267851618471,2.0631511688232424e-05,0.7528808230624882,0.0779003939149065,14.113564171050834,2.017740384615386,0.0029860514602759,0.0150500215653663,0.0040949142372965,0.0002341887244012,432.6190476190477,145.66666666666669,-0.4499999999999953,-0.0078541431289835
220302,0.05,0.45/2,GrowDex-Collagen,1,3,1,1.0,0,4.5,148.1550544486361,0.0003761096741555,0.1325974778227719,0.3233391736473737,136.63313858555853,-0.0003560119943367,199.22355961670175,2.018968800136021e-05,0.4827571864519852,0.0689455341336518,18.68045936813577,1.6944230769230817,0.0026346223528285,0.0182641724681171,0.0036242000568153,0.0002072685143669,299.70551501204216,136.86651811269945,18.52597000124216,0.3462822861919848
220302,0.05,0.45/2,GrowDex-Collagen,1,3,1,1.0,1,2.8,171.86653496325798,0.0028014909852279,2.6909537708038025,0.450813517339341,57.17991698174269,-0.0436201489039198,5.367933034030853,1.588095238095238e-05,0.7895745905514918,0.8462784040166701,1.1820835140211927,1.6944230769230817,0.0321918796448459,0.011704392698617,0.0444855429950366,0.0025441344966292,367.82229533829417,190.8666251217003,25.829711890991994,0.4842966269686092
220302,0.05,0.45/2,GrowDex-Collagen,1,3,1,1.0,2,2.0,189.6090190659309,0.00344514105942,2.975846713088077,0.1909490607186318,148.88963173153712,-0.0570829049611781,2.4409337458234943,1.080420600261485e-05,0.6345793655118442,0.9244775072475844,1.1362682863774227,1.6944230769230817,0.0353761573698643,0.0134057869714857,0.0485961678608307,0.0027792217181013,467.88318430637327,273.88688531122983,10.940575281164897,0.1959016246271252
220302,0.05,0.45/2,GrowDex-Collagen,1,3,1,2.0,1,0.5,85.74209770982588,0.0011416245693088,1.221440607833529,0.631007004215203,-31.247942514502625,-0.0687885435347835,12.85436739013704,1.588095238095238e-05,0.803715039597398,0.4525636502723901,2.6059190754512347,2.176682692307695,0.0170726952859069,0.0134050188400135,0.0237894999534723,0.0013605248685614,368.2852411984235,188.0770098507576,36.15403818472488,0.7472904449809282
220302,0.05,0.45/2,GrowDex-Collagen,1,3,1,2.0,2,0.5,139.93224108161024,0.0286212325410415,6.56860293187026,0.4854876903880275,87.83889160134652,-0.075561299723275,1.0173934930332442,1.0804206002614852e-05,0.6088020839861743,2.795453425474025,0.3577847803292943,2.176682692307695,0.1062180986071598,0.0158591371636616,0.1469460530694244,0.0084038655734419,487.5609583249253,264.4839135227443,27.816395664788,0.5282078729355446
220302,0.05,0.45/2,GrowDex-Collagen,1,3,2,1.0,0,1.6666666666666667,149.65602360138624,0.0001001756653484,1.5776052993195473,0.2534091851939464,-58.02819408779016,-0.0007721819188933,3.964600448220872,1.046224721463058e-05,0.9793208395612566,0.1528192538112043,6.572017999699509,2.0894871794871794,0.0058426855060569,0.0035823354847909,0.0080331033410005,0.0004594143167312,127.0252101940368,93.75358035139912,14.519276801462205,0.2589946334685506
220302,0.05,0.45/2,GrowDex-Collagen,1,3,2,1.0,1,2.5,175.83888624904475,0.0001780671228481,0.1421473319247134,0.2879563377044657,-49.1380813186534,-0.0037351437844954,84.40230032473694,1.2871960156737748e-05,0.7763759645671717,0.0425265922687315,28.495848654764966,2.0894871794871794,0.00162477566302,0.0120365443257543,0.0022354527290816,0.0001278458579668,186.3449010768016,243.4077906507771,16.498682834509747,0.298762291161716
220302,0.05,0.45/2,GrowDex-Collagen,1,3,2,1.0,2,0.0,132.83189811208882,0.0001866951602892,0.0984340082139197,-0.0078539816339744,131.27080887994737,-0.0046000050222222,88.78008251362039,1.237001004551238e-05,0.7876120746637022,0.0356881724990426,28.02048774077253,2.0894871794871794,0.0013680038300397,0.0133447963224628,0.0018760086342149,0.0001072891997696,369.87294840612327,283.5115256894488,-0.4499999999999953,-0.0078541431289835
220302,0.05,0.45/2,GrowDex-Collagen,1,3,2,2.0,0,2.75,139.90155508914123,0.0001715249586478,1.4718094316610042,0.2157822245520511,-35.33961001586626,-0.0032643104768154,4.249085203804222,1.046224721463058e-05,0.9600147794049324,0.1978792911215818,5.09283197628,1.993653846153846,0.0075707106241362,0.0049636159844153,0.0104017388185973,0.0005948769150734,125.87892930421214,92.5197415848722,12.36341076077674,0.2192017951851705
220302,0.05,0.45/2,GrowDex-Collagen,1,3,2,2.0,1,2.2,158.35169729928333,0.0003747098698947,0.0964832356089928,0.3833370254385345,-20.34240173517919,-0.0009841609029071,106.40482247648156,1.287196015673775e-05,0.5005768712129586,0.0372085935479925,31.258716836076427,1.9936538461538464,0.0014182899122136,0.0164898103220524,0.0019559115474771,0.0001118588583546,185.72947625160185,242.1231416717423,21.963593688727105,0.4053552841520472
210111,0.05,1.25,GrowDex,1,1,1,1.0,0,3.0,142.44448356440537,0.0001388312987058,0.1135847237529431,0.1746855146390226,106.87565110549929,0.0008937968174938,114.00435397641868,1.4953389759063722e-05,0.8097368998588056,0.0334717976809094,34.09210005911217,0.041826923076923,0.0012794631608257,0.0107122492635129,0.001759486716554,0.0001006252938316,238.11860106535192,146.36545453544937,10.008742730886755,0.1805171448057397
210111,0.05,1.25,GrowDex,1,1,1,2.0,0,1.75,132.19617809756264,0.0001366347979127,0.1019881606840444,0.1822122716896645,88.09418297194956,0.0017982563159673,127.29984701551616,1.495338975906372e-05,0.8066427748352185,0.0303033508706902,33.8538739651301,0.0651923076923077,0.0011599567929641,0.0111465170281567,0.0015929295280349,9.109986490059485e-05,237.99217820916405,143.0011349029381,10.439994143308876,0.1846826974839161
210111,0.05,1.25,GrowDex,1,1,2,1.0,0,1.75,133.2097701348905,0.0003519467715408,0.0553649345278718,0.1584682614198151,-71.88922665099568,-0.0009684382337395,143.15976320469653,1.0448594741821291e-05,0.5919158630574053,0.0190660758031222,55.83891722158463,0.1444711538461538,0.0007298459236927,0.0164174036770926,0.0010022267638114,5.731749144931789e-05,100.58423371289902,129.9257688538361,9.07956256613122,0.1616980239246416
210111,0.05,1.25,GrowDex,1,1,2,2.0,0,2.6,152.61824097311546,0.0008469811764276,0.0455322458776567,0.2041546053417498,-135.08717871379113,-0.0009625395016209,171.25914522088468,1.0448594741821291e-05,0.5428637454024277,0.0201217522109344,55.02231872041477,0.078076923076923,0.0007695564391558,0.0221417762148061,0.0010577121953659,6.0490708944702936e-05,97.143164287675,125.24775322536372,11.69719725424124,0.2090224209675485
210111,0.05,1.25,GrowDex,1,1,3,1.0,0,2.5,143.02610569884308,0.000486614498537,0.0775825051382928,0.1698774147145653,56.4386800472232,0.0025497897533384,101.40878320308194,1.1683480854034425e-05,0.7188405288618364,0.035374937655927,44.41810831366399,0.0423076923076922,0.0013536515647471,0.0169279978115958,0.001859522809561,0.000106346371908,232.9058197594053,157.7199458288191,9.733258897738184,0.1720059029267293
210111,0.05,1.25,GrowDex,1,1,3,2.0,0,2.5,154.19794284933766,0.0022816069177898,0.0526489145057643,0.3733312429002972,78.57364718745359,-0.000358434513784,229.5858459806062,1.1683480854034425e-05,0.4067423020075192,0.0248826993045359,51.81892396094904,0.1059134615384615,0.0009424062713528,0.0322100098543017,0.0013079891815393,7.480408644289245e-05,227.73208481284212,154.80071053410268,21.390304578560407,0.5908675869385064
210111,0.05,1.25,GrowDex,1,1,4,1.0,0,3.0,132.48823229919128,0.000243372887029,0.0558828563251669,0.1053263489310984,37.70700571629857,-0.0008509123179796,242.81852270083309,1.4753053550720217e-05,0.6696962489092634,0.0234523553922675,60.533450650487374,0.22,0.0008985263315208,0.0141697035535504,0.0012330773153302,7.056338314140724e-05,220.2935930012389,59.28428095560906,6.034755265274188,0.1066220381573679
210111,0.05,1.25,GrowDex,1,1,4,2.0,0,3.5,109.89498078339052,0.0005206469799479,0.0317454253809128,0.1591563920714443,13.453985607733994,0.0001009952962152,418.0042587955298,1.4753053550720217e-05,0.2196310781574901,0.0181057109744408,58.70872979776068,0.0399038461538461,0.0006929411911535,0.0218645557004627,0.000951746159825,5.443049758938743e-05,217.9466550920504,58.54052454677474,9.118989548223157,0.1629754515650837
210111,0.05,1.25,GrowDex,1,1,5,1.0,0,4.0,138.27772382193345,0.0004095304215272,0.0545881212037085,0.1878973543852047,68.57242745119247,0.000514568873671,228.8169089022896,1.4375940113067626e-05,0.4185703038938024,0.0244868417685356,43.00341680602145,0.084951923076923,0.0009367518705506,0.0181111314654165,0.0012871794336562,7.361397409573055e-05,247.7318577483156,147.23033090632472,10.765725387946183,0.1929023455263603
210111,0.05,1.25,GrowDex,1,1,5,2.0,0,3.5,151.82961377433148,0.0003630896800511,0.0498541369780143,0.1331921431841485,92.1697951979118,2.4647363916333957e-05,246.0013646144544,1.4375940113067626e-05,0.4737144665655628,0.0244142082489746,42.69867600740744,0.0608653846153846,0.0009346303198557,0.018427157741009,0.0012833603508585,7.339556011135497e-05,241.36454505919303,144.77426963034554,7.631347668753867,0.1367513158851687
210111,0.05,1.25,GrowDex,1,2,1,1.0,0,2.0,137.32501824024524,1.1028780763569696e-05,0.4261793466107468,0.3601023327725666,2.9479220433004856,-0.0010354979862504,20.88058803755916,1.2481199913024904e-05,0.9891036235102848,0.0298661250832184,34.04717308674974,0.0863942307692307,0.0011390782241913,0.0025957831956976,0.0015699439713266,8.978531791238505e-05,191.1799137546232,200.161425121158,20.632343860683577,0.3765311503447653
210111,0.05,1.25,GrowDex,1,2,1,2.0,0,3.0,136.9940132600075,1.93894675247872e-05,0.3946388950809757,0.3427629263406658,20.75093524049149,-0.0023186068548037,22.61779929050724,1.2481199913024904e-05,0.9802318580265238,0.037245152187186,28.5337907538774,0.0235096153846154,0.0014210711452313,0.0034511502212768,0.0019578306974607,0.0001119686148423,190.20920864944512,193.0591359959872,19.638869052873662,0.3570382976066237
210111,0.05,1.25,GrowDex,1,2,2,1.0,0,3.0,159.56731306525344,0.0001012501624484,0.0539184220058956,0.0849405918121097,-109.87267911988651,-0.0010318098957274,204.5447880863886,1.3753370304107668e-05,0.8529014016794252,0.0140353691176683,72.72146231356756,0.1051923076923077,0.0005377961780375,0.0097885748718099,0.0007377849829176,4.2194027499763225e-05,105.90611638175174,184.8205570645178,4.866737420177366,0.0852566277363314
210111,0.05,1.25,GrowDex,1,2,2,2.0,0,3.142857142857143,157.97176858507763,0.0002202589631678,0.0490121970621125,0.171424814716336,-82.95967437913066,-0.0004817669085958,223.824889890982,1.3753370304107668e-05,0.6673512759505106,0.0182857555346316,58.378131459659485,0.0444711538461538,0.0006999291859471,0.0140162135519367,0.0009612138713523,5.497195732865243e-05,104.39251441425134,185.89186254104516,9.821918387058178,0.1735978471357386
210111,0.05,1.25,GrowDex,1,2,3,1.0,0,3.0,115.21545325770728,0.0003419469866968,0.0305374058280334,0.1525783773123688,-31.661158183916093,-0.0002006346963856,235.59395426120776,1.1103929443359376e-05,0.4684373042226132,0.0143570836333608,70.7769491213732,0.0244711538461538,0.0005497395812808,0.0178776692623331,0.0007546956511063,4.31611504586275e-05,167.1869258152067,132.7059582858042,8.742097064953365,0.1539757852871022
210111,0.05,1.25,GrowDex,1,2,3,2.0,0,2.5,112.38061691720792,0.0002268383656031,0.0360000527470955,0.0939977728207787,-14.78184660007141,0.0011676193677119,207.88855323036933,1.1103929443359376e-05,0.7081180280273386,0.0130493766221629,77.91322618184368,0.06375,0.000499961033488,0.0143365588220221,0.0006859540007254,3.922980648378328e-05,167.81237564599485,132.3566238695091,5.38567566626014,0.0944664734175832
210111,0.05,1.25,GrowDex,1,2,4,1.0,0,2.5,109.11083400472307,9.822982146840272e-05,0.1024243264096223,0.2844962035405765,20.69677150006273,0.0013442565167225,168.28765149975047,1.6829394378662107e-05,0.8915277612314857,0.0204772036193665,51.88746228355083,0.0611057692307692,0.0007819687463525,0.0083360446830231,0.0010764075917766,6.155990219660063e-05,183.39889887417675,132.2202556808386,16.300431750369864,0.2947622779658125
210111,0.05,1.25,GrowDex,1,2,4,2.0,0,2.5,105.08742063732626,0.0001577480139709,0.0929416743537117,0.254860405484088,14.086333577973887,0.0001245282581871,191.50196533810143,1.6829394378662107e-05,0.8142929978679323,0.0228775272862958,50.10160731721904,0.1020673076923076,0.0008735992403902,0.01038613519432,0.001202584056924,6.877595265242482e-05,183.0959322378203,130.78426493724282,14.602425599231063,0.2692974710394605
210111,0.05,1.25,GrowDex,1,2,5,1.0,0,3.75,85.7775515879379,0.0001589242268909,0.0600509023078223,0.2397226377768833,-41.14646238391728,-0.000335217961679,130.14338693875908,1.1616964015960692e-05,0.7603298537348803,0.0198678752929998,54.21649153374838,0.0602884615384643,0.0007599026986487,0.012133764941714,0.0010443721580508,5.972779157551898e-05,157.58257120253162,118.03170067656046,13.735095398358805,0.2467830226720711
210111,0.05,1.25,GrowDex,1,2,5,2.0,0,3.0,92.1048250558682,0.0001281989217295,0.0501649042955751,0.3135902572302484,-42.18771592102373,0.0001836682516546,154.2308727381736,1.1616964015960692e-05,0.8228906410638986,0.0150249608864118,70.00887010398111,0.06,0.0005729462962558,0.0110322356691714,0.0007899810454161,4.520700694520661e-05,158.06889567188188,115.60225974192134,17.967398235715084,0.3377535202262187
220124,0.05,1.25,GrowDex,1,1,1,1.0,0,1.5,110.19720619799573,9.817501421413474e-05,0.0900620954239853,0.1568841761976301,59.62312435533125,-0.0030846078839315,195.9263781148244,1.5840910840289457e-05,0.8850074862091103,0.0223036299235695,50.31773875058704,0.0635096153846154,0.0008537368916235,0.0096288128997533,0.0011724145482411,6.705055392774513e-05,114.47955335477413,113.340122963448,8.988801168510973,0.1587530568668693
220124,0.05,1.25,GrowDex,1,1,1,2.0,0,2.5,98.2352541823944,0.0003479478455703,0.0707203044808798,0.1066271810669026,44.11804906740027,-0.002873767459701,207.0178629120212,1.5840910840289457e-05,0.565282641786971,0.0353570561941975,29.12195653799742,0.1020673076923076,0.0013541830108629,0.0183543198586038,0.0018585858944467,0.0001062927903509,113.59111242420134,105.0185405002228,6.109287456510758,0.1084646672939682
220124,0.05,1.25,GrowDex,1,1,2,1.0,0,3.5,123.05959665848344,0.0052640550062424,0.0349837580613898,0.5009000603023361,-70.10762531928457,0.0025940169730286,375.91049161307393,1.1504557113647463e-05,-2.060654731192745,0.0265375112780838,40.29715187589864,0.0806249999999999,0.001002483043166,0.0545749122780056,0.0013949703317362,7.977854698355365e-05,118.97439608917442,82.28147449461555,28.69945941317229,4.52631516039378
220124,0.05,1.25,GrowDex,1,1,2,1.0,1,7.0,114.34923991026886,0.0004875308867971,0.0586732912339425,0.3213325779202844,20.0477148657611,-0.0042121284517217,303.3837230477132,1.7654525871276857e-05,0.5742737585900197,0.0345627788729824,28.93285877489718,0.0806249999999999,0.001319491416267,0.0217765762814202,0.0018168313146817,0.0001039048401698,241.3013074947467,170.01992097559224,18.41100053489096,0.3328689796955267
220124,0.05,1.25,GrowDex,1,1,2,2.0,0,3.333333333333333,163.44352894639397,0.000488881323764,0.0394001553562326,0.0537380634616777,-122.76327500527344,0.0041089427976928,212.8466472386958,1.1504557113647463e-05,0.7160638480194136,0.0199072140155597,50.65797754361648,0.1232692307692308,0.0007629458248187,0.0209003477778939,0.0010464447861105,5.984632526401644e-05,116.72005516265914,85.4944855526369,3.0789642355603117,0.0538220677018567
220124,0.05,1.25,GrowDex,1,1,2,2.0,1,4.5,126.39684049564814,0.0068356714709597,0.023612963885773,0.3157972504234677,-15.574779674744413,0.0007938745262164,1214.884851778504,1.7654525871276857e-05,-2.878761200910817,0.0234764748883637,44.347306198771975,0.1232692307692308,0.0008949645075418,0.0667242741889703,0.0012340660011055,7.057640604000256e-05,237.7990858628052,172.8466001578019,18.09384963110065,0.3363864728763341
220124,0.05,1.25,GrowDex,1,1,3,1.0,0,2.333333333333333,174.51922597812225,0.0005027707584316,0.0682332727065605,0.2511388665924683,-28.612814592648665,0.0017627976431231,273.3211040679444,1.614135795593262e-05,0.2469398153135323,0.0329267532426481,35.21071143090909,0.0630288461538461,0.001258938927392,0.0204147215581103,0.0017308328542439,9.898657664842038e-05,94.85645572426024,15.943033220658316,14.38919712744746,0.2571728306050533
220124,0.05,1.25,GrowDex,1,1,3,1.0,1,3.0,160.60569506112438,0.0001677882501767,0.0938677369491279,0.1517230894814009,-156.5667819524965,0.0050276403801735,135.5985300167839,1.4475632457733152e-05,0.8294440316596753,0.0320167318054181,35.711257336513164,0.0630288461538461,0.0012260827401834,0.0124116056569926,0.0016830004641199,9.62510344748754e-05,167.1828296847536,157.0235337959687,8.693092681970008,0.1530163436052964
220124,0.05,1.25,GrowDex,1,1,3,2.0,0,2.0,193.0948770433011,0.0004011151292588,0.0791539009166398,0.4181857251270942,-38.85709446848698,-0.0003439643105402,233.03081614305376,1.614135795593262e-05,0.4766846409529174,0.0358516308613481,32.922783524191466,0.0472596153846153,0.0013655805775031,0.0184923705736794,0.0018845800332452,0.0001077793993463,89.30934711915283,15.82089031101476,23.96027710240044,0.4529303978960908
220124,0.05,1.25,GrowDex,1,1,3,2.0,1,3.0,114.9211536266818,0.0261887177725495,0.061636762979741,0.1992297526079756,-85.65562244616692,0.0011074801863573,767.8533685427112,1.4475632457733154e-05,-7.297777367316408,0.0362744128484157,28.720439144382603,0.0472596153846153,0.0013865048764885,0.0939618720620675,0.0019068050433365,0.0001090504505595,161.02514377338923,156.5172205126471,11.415023977872508,0.2080578167487562
220124,0.05,1.25,GrowDex,1,1,4,1.0,0,1.5,134.71035525790165,0.0001187292081627,0.1057903309688379,0.234490758590341,-79.40824766824463,0.0002287039878034,167.09653021315492,1.7107024726867676e-05,0.828111411285878,0.0271632834828257,36.99310606118662,0.0772820512820541,0.0010388761355133,0.0101831597433795,0.0014278679009441,8.165996732323463e-05,81.04204719971523,116.11430836186732,13.435330802047597,0.2389432989515339
220124,0.05,1.25,GrowDex,1,1,4,2.0,0,1.3333333333333333,106.86282670763404,0.0004355746499025,0.0869951387835902,0.2657545028948233,-63.69145106832869,0.0026630929722966,416.8977470218702,1.7107024726867676e-05,0.3208823242460072,0.0198784448534202,64.20723563399754,0.0428365384615384,0.0007591796523301,0.015642343976665,0.0010449349622675,5.975997765812582e-05,78.36812765091106,116.76573932849244,15.226611402470596,0.274354167352216
220124,0.05,1.25,GrowDex,1,2,1,1.0,0,2.0,134.9587319751396,7.615630367323878e-05,0.0969827001764418,0.0642105346301944,-45.07742830820063,0.002146448113312,100.05965304187151,1.296227897644043e-05,0.8948491338134148,0.0220987047871489,46.92716442623032,0.0797435897435926,0.0008467142973828,0.008403139637416,0.0011616466327144,6.643473523083625e-05,158.0618209876543,117.1544330102987,3.6789926345887554,0.064690261911978
220124,0.05,1.25,GrowDex,1,2,1,1.0,1,2.25,140.87765582729097,8.446788672288186e-05,0.1569110374455177,0.2742536116725735,67.27763689135739,-0.0014440637696538,86.84454460196788,1.5410713748931885e-05,0.9273510687151538,0.0320760379695412,36.675893891934734,0.0797435897435926,0.0012248789873177,0.0077332629986742,0.0016861207015597,9.64294815470086e-05,268.4469817037844,202.8252036453385,15.71357446505827,0.2829283394606145
220124,0.05,1.25,GrowDex,1,2,1,2.0,0,0.5,133.1757992732784,0.0001345821822221,0.0793132317874864,0.232023046324398,-110.54670437894092,0.0063730247860791,124.09598179938683,1.296227897644043e-05,0.9035579279445228,0.0247229615687382,45.582016100740354,0.0055897435897435,0.0009458504363191,0.0111692072915584,0.0012995905455059,7.432376739315783e-05,162.71393331231278,151.48157709285832,13.293941304156396,0.2387644510493745
220124,0.05,1.25,GrowDex,1,2,1,2.0,1,0.5,86.3646775223975,6.423665073053903e-05,0.1072261353031056,0.2153176869228042,35.54499861580587,0.0017033036776463,128.27938831621657,1.5410713748931885e-05,0.9453722821759616,0.0224818876006774,51.90496588814912,0.0055897435897435,0.0008603783382854,0.0074909639586018,0.0011817856999957,6.758649117894777e-05,308.8082680009336,147.1152376590034,12.336794715195882,0.2198859250118651
220124,0.05,1.25,GrowDex,1,2,2,1.0,0,1.0,137.46433843284905,0.0001278636022117,0.0766721962005851,0.1813774485324931,-30.947630140967696,0.0218379775677331,93.0122194822696,1.1089952774047853e-05,0.9846128409801896,0.0229302536681383,43.861689665612765,0.008051282051282,0.0008777272528565,0.0110901392823107,0.0012053497261054,6.893412188499603e-05,158.53340180351387,117.56612859352,10.392162299763166,0.1838635790306766
220124,0.05,1.25,GrowDex,1,2,2,1.0,1,0.5,103.47237165363144,0.0023153868782167,0.0251650908991822,0.2588375329413023,55.01464357157431,-0.0069919533213806,460.9683735147249,1.4018513774871826e-05,0.9349807446902204,0.0284502813877811,36.733740692704686,0.008051282051282,0.0010861326045918,0.0448373752121811,0.0014955193902783,8.5528958027312e-05,286.1293047819425,33.86135322160874,14.83029821711504,0.2712747241475891
220124,0.05,1.25,GrowDex,1,2,2,2.0,0,1.6666666666666667,121.85369177126324,0.0004479589028829,0.1370435075834555,0.2197879968991967,-6.375209310976004,0.0109086434715203,55.65543064782703,1.1089952774047853e-05,0.7162051015212034,0.0717167938270653,31.938552878408583,0.0981730769230769,0.0027363825991612,0.0163465449260514,0.0037698708765044,0.0002155994496378,160.29394397746168,130.06133733604287,12.5929246099584,0.227578881689625
